timestamp,station_id,station_name,latitude,longitude,rainfall_mm
2024-07-19 12:00:00,AWS_COLABA,Colaba,18.9067,72.8147,38.4
2024-07-19 13:00:00,AWS_COLABA,Colaba,18.9067,72.8147,66.0
2024-07-19 14:00:00,AWS_COLABA,Colaba,18.9067,72.8147,51.3
2024-07-19 15:00:00,AWS_COLABA,Colaba,18.9067,72.8147,51.5
2024-07-19 16:00:00,AWS_COLABA,Colaba,18.9067,72.8147,57.5
2024-07-19 17:00:00,AWS_COLABA,Colaba,18.9067,72.8147,33.4
2024-07-19 18:00:00,AWS_COLABA,Colaba,18.9067,72.8147,129.3
2024-07-19 19:00:00,AWS_COLABA,Colaba,18.9067,72.8147,41.5
2024-07-19 20:00:00,AWS_COLABA,Colaba,18.9067,72.8147,35.8
2024-07-19 21:00:00,AWS_COLABA,Colaba,18.9067,72.8147,15.8
2024-07-19 22:00:00,AWS_COLABA,Colaba,18.9067,72.8147,22.1
2024-07-19 23:00:00,AWS_COLABA,Colaba,18.9067,72.8147,74.6
2024-07-20 00:00:00,AWS_COLABA,Colaba,18.9067,72.8147,1.4
2024-07-20 01:00:00,AWS_COLABA,Colaba,18.9067,72.8147,6.8
2024-07-20 02:00:00,AWS_COLABA,Colaba,18.9067,72.8147,21.0
2024-07-20 03:00:00,AWS_COLABA,Colaba,18.9067,72.8147,5.4
2024-07-20 04:00:00,AWS_COLABA,Colaba,18.9067,72.8147,16.2
2024-07-20 05:00:00,AWS_COLABA,Colaba,18.9067,72.8147,10.4
2024-07-20 06:00:00,AWS_COLABA,Colaba,18.9067,72.8147,5.8
2024-07-20 07:00:00,AWS_COLABA,Colaba,18.9067,72.8147,1.1
2024-07-20 08:00:00,AWS_COLABA,Colaba,18.9067,72.8147,11.5
2024-07-20 09:00:00,AWS_COLABA,Colaba,18.9067,72.8147,5.0
2024-07-20 10:00:00,AWS_COLABA,Colaba,18.9067,72.8147,9.1
2024-07-20 11:00:00,AWS_COLABA,Colaba,18.9067,72.8147,14.4
2024-07-20 12:00:00,AWS_COLABA,Colaba,18.9067,72.8147,18.3
2024-07-20 13:00:00,AWS_COLABA,Colaba,18.9067,72.8147,6.8
2024-07-20 14:00:00,AWS_COLABA,Colaba,18.9067,72.8147,5.7
2024-07-20 15:00:00,AWS_COLABA,Colaba,18.9067,72.8147,3.1
2024-07-20 16:00:00,AWS_COLABA,Colaba,18.9067,72.8147,18.9
2024-07-20 17:00:00,AWS_COLABA,Colaba,18.9067,72.8147,37.1
2024-07-20 18:00:00,AWS_COLABA,Colaba,18.9067,72.8147,20.3
2024-07-20 19:00:00,AWS_COLABA,Colaba,18.9067,72.8147,23.4
2024-07-20 20:00:00,AWS_COLABA,Colaba,18.9067,72.8147,5.5
2024-07-20 21:00:00,AWS_COLABA,Colaba,18.9067,72.8147,13.8
2024-07-20 22:00:00,AWS_COLABA,Colaba,18.9067,72.8147,17.3
2024-07-20 23:00:00,AWS_COLABA,Colaba,18.9067,72.8147,4.0
2024-07-21 00:00:00,AWS_COLABA,Colaba,18.9067,72.8147,28.7
2024-07-21 01:00:00,AWS_COLABA,Colaba,18.9067,72.8147,2.5
2024-07-21 02:00:00,AWS_COLABA,Colaba,18.9067,72.8147,25.8
2024-07-21 03:00:00,AWS_COLABA,Colaba,18.9067,72.8147,2.5
2024-07-21 04:00:00,AWS_COLABA,Colaba,18.9067,72.8147,4.2
2024-07-21 05:00:00,AWS_COLABA,Colaba,18.9067,72.8147,14.0
2024-07-21 06:00:00,AWS_COLABA,Colaba,18.9067,72.8147,10.6
2024-07-21 07:00:00,AWS_COLABA,Colaba,18.9067,72.8147,7.3
2024-07-21 08:00:00,AWS_COLABA,Colaba,18.9067,72.8147,28.0
2024-07-21 09:00:00,AWS_COLABA,Colaba,18.9067,72.8147,3.1
2024-07-21 10:00:00,AWS_COLABA,Colaba,18.9067,72.8147,8.9
2024-07-21 11:00:00,AWS_COLABA,Colaba,18.9067,72.8147,15.3
2024-07-21 12:00:00,AWS_COLABA,Colaba,18.9067,72.8147,12.3
2024-07-21 13:00:00,AWS_COLABA,Colaba,18.9067,72.8147,5.9
2024-07-21 14:00:00,AWS_COLABA,Colaba,18.9067,72.8147,6.1
2024-07-21 15:00:00,AWS_COLABA,Colaba,18.9067,72.8147,18.1
2024-07-21 16:00:00,AWS_COLABA,Colaba,18.9067,72.8147,18.7
2024-07-21 17:00:00,AWS_COLABA,Colaba,18.9067,72.8147,12.6
2024-07-21 18:00:00,AWS_COLABA,Colaba,18.9067,72.8147,4.9
2024-07-21 19:00:00,AWS_COLABA,Colaba,18.9067,72.8147,6.3
2024-07-21 20:00:00,AWS_COLABA,Colaba,18.9067,72.8147,9.8
2024-07-21 21:00:00,AWS_COLABA,Colaba,18.9067,72.8147,10.9
2024-07-21 22:00:00,AWS_COLABA,Colaba,18.9067,72.8147,14.9
2024-07-21 23:00:00,AWS_COLABA,Colaba,18.9067,72.8147,8.5
2024-07-22 00:00:00,AWS_COLABA,Colaba,18.9067,72.8147,3.5
2024-07-22 01:00:00,AWS_COLABA,Colaba,18.9067,72.8147,3.5
2024-07-22 02:00:00,AWS_COLABA,Colaba,18.9067,72.8147,0.3
2024-07-22 03:00:00,AWS_COLABA,Colaba,18.9067,72.8147,5.8
2024-07-22 04:00:00,AWS_COLABA,Colaba,18.9067,72.8147,1.8
2024-07-22 05:00:00,AWS_COLABA,Colaba,18.9067,72.8147,4.4
2024-07-22 06:00:00,AWS_COLABA,Colaba,18.9067,72.8147,1.0
2024-07-22 07:00:00,AWS_COLABA,Colaba,18.9067,72.8147,5.6
2024-07-22 08:00:00,AWS_COLABA,Colaba,18.9067,72.8147,1.2
2024-07-22 09:00:00,AWS_COLABA,Colaba,18.9067,72.8147,0.0
2024-07-22 10:00:00,AWS_COLABA,Colaba,18.9067,72.8147,5.9
2024-07-22 11:00:00,AWS_COLABA,Colaba,18.9067,72.8147,0.2
2024-07-22 12:00:00,AWS_COLABA,Colaba,18.9067,72.8147,1.0
2024-07-22 13:00:00,AWS_COLABA,Colaba,18.9067,72.8147,7.5
2024-07-22 14:00:00,AWS_COLABA,Colaba,18.9067,72.8147,7.5
2024-07-22 15:00:00,AWS_COLABA,Colaba,18.9067,72.8147,2.1
2024-07-22 16:00:00,AWS_COLABA,Colaba,18.9067,72.8147,2.5
2024-07-22 17:00:00,AWS_COLABA,Colaba,18.9067,72.8147,1.5
2024-07-22 18:00:00,AWS_COLABA,Colaba,18.9067,72.8147,0.9
2024-07-22 19:00:00,AWS_COLABA,Colaba,18.9067,72.8147,1.0
2024-07-22 20:00:00,AWS_COLABA,Colaba,18.9067,72.8147,2.8
2024-07-22 21:00:00,AWS_COLABA,Colaba,18.9067,72.8147,3.5
2024-07-22 22:00:00,AWS_COLABA,Colaba,18.9067,72.8147,3.9
2024-07-22 23:00:00,AWS_COLABA,Colaba,18.9067,72.8147,3.9
2024-07-23 00:00:00,AWS_COLABA,Colaba,18.9067,72.8147,0.2
2024-07-23 01:00:00,AWS_COLABA,Colaba,18.9067,72.8147,1.7
2024-07-23 02:00:00,AWS_COLABA,Colaba,18.9067,72.8147,0.1
2024-07-23 03:00:00,AWS_COLABA,Colaba,18.9067,72.8147,2.0
2024-07-23 04:00:00,AWS_COLABA,Colaba,18.9067,72.8147,1.5
2024-07-23 05:00:00,AWS_COLABA,Colaba,18.9067,72.8147,5.5
2024-07-23 06:00:00,AWS_COLABA,Colaba,18.9067,72.8147,1.1
2024-07-23 07:00:00,AWS_COLABA,Colaba,18.9067,72.8147,0.3
2024-07-23 08:00:00,AWS_COLABA,Colaba,18.9067,72.8147,0.4
2024-07-23 09:00:00,AWS_COLABA,Colaba,18.9067,72.8147,3.6
2024-07-23 10:00:00,AWS_COLABA,Colaba,18.9067,72.8147,2.4
2024-07-23 11:00:00,AWS_COLABA,Colaba,18.9067,72.8147,0.3
2024-07-23 12:00:00,AWS_COLABA,Colaba,18.9067,72.8147,0.2
2024-07-23 13:00:00,AWS_COLABA,Colaba,18.9067,72.8147,3.0
2024-07-23 14:00:00,AWS_COLABA,Colaba,18.9067,72.8147,0.2
2024-07-23 15:00:00,AWS_COLABA,Colaba,18.9067,72.8147,4.3
2024-07-23 16:00:00,AWS_COLABA,Colaba,18.9067,72.8147,3.1
2024-07-23 17:00:00,AWS_COLABA,Colaba,18.9067,72.8147,0.2
2024-07-23 18:00:00,AWS_COLABA,Colaba,18.9067,72.8147,0.2
2024-07-23 19:00:00,AWS_COLABA,Colaba,18.9067,72.8147,10.8
2024-07-23 20:00:00,AWS_COLABA,Colaba,18.9067,72.8147,1.2
2024-07-23 21:00:00,AWS_COLABA,Colaba,18.9067,72.8147,1.2
2024-07-23 22:00:00,AWS_COLABA,Colaba,18.9067,72.8147,4.2
2024-07-23 23:00:00,AWS_COLABA,Colaba,18.9067,72.8147,7.4
2024-07-24 00:00:00,AWS_COLABA,Colaba,18.9067,72.8147,10.7
2024-07-24 01:00:00,AWS_COLABA,Colaba,18.9067,72.8147,3.5
2024-07-24 02:00:00,AWS_COLABA,Colaba,18.9067,72.8147,1.2
2024-07-24 03:00:00,AWS_COLABA,Colaba,18.9067,72.8147,0.2
2024-07-24 04:00:00,AWS_COLABA,Colaba,18.9067,72.8147,3.8
2024-07-24 05:00:00,AWS_COLABA,Colaba,18.9067,72.8147,2.0
2024-07-24 06:00:00,AWS_COLABA,Colaba,18.9067,72.8147,1.4
2024-07-24 07:00:00,AWS_COLABA,Colaba,18.9067,72.8147,5.9
2024-07-24 08:00:00,AWS_COLABA,Colaba,18.9067,72.8147,0.3
2024-07-24 09:00:00,AWS_COLABA,Colaba,18.9067,72.8147,1.7
2024-07-24 10:00:00,AWS_COLABA,Colaba,18.9067,72.8147,0.0
2024-07-24 11:00:00,AWS_COLABA,Colaba,18.9067,72.8147,1.6
2024-07-24 12:00:00,AWS_COLABA,Colaba,18.9067,72.8147,0.1
2024-07-24 13:00:00,AWS_COLABA,Colaba,18.9067,72.8147,0.3
2024-07-24 14:00:00,AWS_COLABA,Colaba,18.9067,72.8147,0.3
2024-07-24 15:00:00,AWS_COLABA,Colaba,18.9067,72.8147,2.6
2024-07-24 16:00:00,AWS_COLABA,Colaba,18.9067,72.8147,3.4
2024-07-24 17:00:00,AWS_COLABA,Colaba,18.9067,72.8147,2.2
2024-07-24 18:00:00,AWS_COLABA,Colaba,18.9067,72.8147,8.2
2024-07-24 19:00:00,AWS_COLABA,Colaba,18.9067,72.8147,1.2
2024-07-24 20:00:00,AWS_COLABA,Colaba,18.9067,72.8147,0.8
2024-07-24 21:00:00,AWS_COLABA,Colaba,18.9067,72.8147,5.1
2024-07-24 22:00:00,AWS_COLABA,Colaba,18.9067,72.8147,0.6
2024-07-24 23:00:00,AWS_COLABA,Colaba,18.9067,72.8147,8.3
2024-07-25 00:00:00,AWS_COLABA,Colaba,18.9067,72.8147,0.0
2024-07-25 01:00:00,AWS_COLABA,Colaba,18.9067,72.8147,8.8
2024-07-25 02:00:00,AWS_COLABA,Colaba,18.9067,72.8147,0.1
2024-07-25 03:00:00,AWS_COLABA,Colaba,18.9067,72.8147,5.5
2024-07-25 04:00:00,AWS_COLABA,Colaba,18.9067,72.8147,1.9
2024-07-25 05:00:00,AWS_COLABA,Colaba,18.9067,72.8147,12.4
2024-07-25 06:00:00,AWS_COLABA,Colaba,18.9067,72.8147,0.2
2024-07-25 07:00:00,AWS_COLABA,Colaba,18.9067,72.8147,2.0
2024-07-25 08:00:00,AWS_COLABA,Colaba,18.9067,72.8147,8.7
2024-07-25 09:00:00,AWS_COLABA,Colaba,18.9067,72.8147,1.9
2024-07-25 10:00:00,AWS_COLABA,Colaba,18.9067,72.8147,2.5
2024-07-25 11:00:00,AWS_COLABA,Colaba,18.9067,72.8147,3.0
2024-07-25 12:00:00,AWS_COLABA,Colaba,18.9067,72.8147,1.5
2024-07-25 13:00:00,AWS_COLABA,Colaba,18.9067,72.8147,2.5
2024-07-25 14:00:00,AWS_COLABA,Colaba,18.9067,72.8147,2.2
2024-07-25 15:00:00,AWS_COLABA,Colaba,18.9067,72.8147,5.8
2024-07-25 16:00:00,AWS_COLABA,Colaba,18.9067,72.8147,0.1
2024-07-25 17:00:00,AWS_COLABA,Colaba,18.9067,72.8147,0.8
2024-07-25 18:00:00,AWS_COLABA,Colaba,18.9067,72.8147,7.5
2024-07-25 19:00:00,AWS_COLABA,Colaba,18.9067,72.8147,5.5
2024-07-25 20:00:00,AWS_COLABA,Colaba,18.9067,72.8147,1.5
2024-07-25 21:00:00,AWS_COLABA,Colaba,18.9067,72.8147,2.4
2024-07-25 22:00:00,AWS_COLABA,Colaba,18.9067,72.8147,0.8
2024-07-25 23:00:00,AWS_COLABA,Colaba,18.9067,72.8147,0.5
2024-07-15 00:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,1.4
2024-07-15 01:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,3.7
2024-07-15 02:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,12.1
2024-07-15 03:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,0.8
2024-07-15 04:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,4.2
2024-07-15 05:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,0.4
2024-07-15 06:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,11.8
2024-07-15 07:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,1.5
2024-07-15 08:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,8.5
2024-07-15 09:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,2.3
2024-07-15 10:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,7.8
2024-07-15 11:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,2.6
2024-07-15 12:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,2.7
2024-07-15 13:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,1.5
2024-07-15 14:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,4.8
2024-07-15 15:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,3.0
2024-07-15 16:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,4.3
2024-07-15 17:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,0.2
2024-07-15 18:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,8.0
2024-07-15 19:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,9.8
2024-07-15 20:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,2.9
2024-07-15 21:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,13.6
2024-07-15 22:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,11.2
2024-07-15 23:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,4.9
2024-07-16 00:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,8.6
2024-07-16 01:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,6.8
2024-07-16 02:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,0.1
2024-07-16 03:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,1.9
2024-07-16 04:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,5.2
2024-07-16 05:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,10.3
2024-07-16 06:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,0.2
2024-07-16 07:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,2.4
2024-07-16 08:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,2.4
2024-07-16 09:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,3.8
2024-07-16 10:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,0.8
2024-07-16 11:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,2.4
2024-07-16 12:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,6.3
2024-07-16 13:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,1.4
2024-07-16 14:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,1.0
2024-07-16 15:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,2.3
2024-07-16 16:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,0.6
2024-07-16 17:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,12.9
2024-07-16 18:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,2.7
2024-07-16 19:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,1.1
2024-07-16 20:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,3.2
2024-07-16 21:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,2.3
2024-07-16 22:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,2.0
2024-07-16 23:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,1.4
2024-07-17 00:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,1.3
2024-07-17 01:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,0.2
2024-07-17 02:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,8.6
2024-07-17 03:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,4.6
2024-07-17 04:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,3.6
2024-07-17 05:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,2.3
2024-07-17 06:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,0.7
2024-07-17 07:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,1.0
2024-07-17 08:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,0.3
2024-07-17 09:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,1.2
2024-07-17 10:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,0.6
2024-07-17 11:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,10.7
2024-07-17 12:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,5.9
2024-07-17 13:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,2.8
2024-07-17 14:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,0.9
2024-07-17 15:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,0.6
2024-07-17 16:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,2.1
2024-07-17 17:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,6.1
2024-07-17 18:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,0.3
2024-07-17 19:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,4.5
2024-07-17 20:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,1.2
2024-07-17 21:00:00,AWS_SANTACRUZ,Santacruz,19.082,72.843,1.5
